idx,inference_time(localize),inference_time(recognize),result,,
3357,48.509998,671.119995,84ma0354,,
3358,49.439999,673.570007,28nu3315,,
3359,49.220001,671.909973,gyeongnam30ro4886,,
3360,48.169998,670.72998,6ha7461,,
3361,49.68,672.280029,jeonnam85ba5712,,
3362,48.990002,671.72998,12ho1033,,
3363,47.790001,670.469971,09nu3216,,
3364,48.400002,671.539978,ro9,,
3365,49.18,671.400024,25su2520,,
3366,47.630001,669.969971,incheon85ba2759,,
3367,47.91,671.02002,56aoe7620,,
3368,48.970001,671.390015,65soe1744,,
3369,47.91,670.200012,46nu053,,
3370,48.07,670.450012,14no361,,
3371,48.720001,671.48999,08nu2460,,
3372,48.869999,671.710022,15gu3570,,
3373,48.790001,671.080017,gyeongbuk81aa1266,,
3374,49.41,672,64su176,,
3375,48.599998,671.219971,96boe4796,,
3376,47.700001,670.369995,55hoe4552,,
3377,49.299999,672.099976,88ro2704,,
3378,48.889999,672.299988,gwangju86ba8315,,
3379,48.73,671.090027,29ru7350,,
3380,47.880001,671.609985,95soe1754,,
3381,48.459999,670.869995,21bo2207,,
3382,47.970001,670.549988,busan29gu5911,,
3383,48.220001,670.799988,42gu6058,,
3384,47.759998,670.200012,incheon85sa9394,,
3385,48.330002,670.559998,13na2362,,
3386,47.419998,669.960022,85go8486,,
3387,48.759998,671.190002,89nu3705,,
3388,49.200001,671.320007,gyeonggi95ja5197,,
3389,53.299999,669.869995,18ru5607,,
3390,48.669998,671.080017,01ha8239,,
3391,48.02,670.780029,60du0790,,
3392,49.18,671.51001,30noe8607,,
3393,48.419998,670.960022,60nu8950,,
3394,48.34,670.73999,05soe815,,
3395,48.779999,671.030029,gyeonggi80ba9357,,
3396,48.23,670.700012,43boe780,,
3397,47.450001,673.179993,63ma3708,,
3398,48.810001,671.780029,jeonnam90ba5689,,
3399,47.470001,670.330017,97doe8954,,
3400,48.459999,671.039978,18na175,,
3401,48.330002,670.590027,09ho8806,,
3402,49.330002,671.679993,62oo0296,,
3403,47.700001,670.02002,847256,,
3404,48.400002,671,37ju9892,,
3405,49.560001,671.710022,510no2108,,
3406,49.040001,671.799988,53na3556,,
3407,48.07,670.659973,60wu1350,,
3408,47.860001,670.840027,boe,,
3409,48.610001,670.950012,95no321,,
3410,49.310001,672.630005,53boe908,,
3411,48.490002,670.869995,93moe3056,,
3413,48.669998,670.929993,14jo0624,,
3414,49.049999,671.22998,16na2145,,
3415,49.240002,671.409973,41jo2974,,
3416,48.549999,670.830017,35go4639,,
3417,47.759998,670.27002,59ru401,,
3418,49.509998,671.530029,62wu8475,,
3419,47.580002,670.179993,2boe5499,,
3420,49.009998,671.429993,18oo7726,,
3421,48.73,670.859985,30mu5174,,
3422,47.380001,669.950012,60ju2639,,
3423,49.240002,671.820007,15mu530,,
3424,49.599998,671.539978,92589,,
3425,48.849998,671.27002,93ga8048,,
3426,47.66,669.919983,chungbuk80ja9502,,
3427,49.290001,671.5,6joe9240,,
3428,47.59,670.570007,68go2966,,
3429,47.810001,670.98999,chungbuk80aa4829,,
3430,48.259998,670.859985,82ru7993,,
3431,48.279999,670.809998,32wu4182,,
3432,48.23,671.419983,80boe4883,,
3433,48.470001,670.820007,04su3936,,
3434,47.560001,670.320007,86mu9346,,
3435,48.080002,669.98999,1489,,
3436,48.689999,671.679993,57doe564,,
3437,48.669998,671.650024,41ro9609,,
3438,49.16,671.619995,08so850,,
3439,48.880001,671.47998,46go4641,,
3440,47.529999,669.809998,59da6095,,
3441,48.73,670.76001,52bo878,,
3442,47.57,670.119995,gyeongbuk98aa8161,,
3443,48.470001,671.320007,96mu9501,,
3444,49.290001,671.849976,50ru8347,,
3445,47.860001,670.119995,55soe3910,,
3446,48.98,671.669983,39ju3886,,
3447,47.48,669.630005,3soe6367,,
3448,49.330002,671.859985,89gu8365,,
3449,47.759998,670.030029,62bo321,,
3450,49.540001,672.039978,41wu0649,,
3451,47.700001,670.090027,54doe5736,,
3452,48.16,671.090027,gwangju89ba465,,
3453,49.32,671.919983,82oo9097,,
3454,48.139999,670.789978,gwangju98ja9177,,
3455,49.07,671.710022,29mo0531,,
3456,48.529999,670.969971,jeonnam82ba7329,,
3457,48.540001,671.47998,33goe2458,,
3458,48.880001,671.099976,gyeonggi80ba9357,,
3459,47.509998,669.659973,85ro7958,,
3460,48.150002,670.659973,18ru829,,
3461,47.630001,670.039978,81goe8853,,
3462,49.380001,671.659973,26noe1074,,
3463,48.290001,670.619995,85ga1575,,
3464,49.27,671.669983,57joe4586,,
3465,48.119999,670.559998,28da9463,,
3466,49.41,671.859985,68ga9316,,
3467,48.049999,670.340027,gyeongnam81sa1673,,
3468,48,670.22998,gwangju88ba4020,,
3469,49.279999,671.599976,gyeonggi86ja4829,,
3470,48.720001,670.909973,53go0939,,
3471,47.509998,670.450012,47du4035,,
3472,47.650002,670.549988,seoul87aa8182,,
3473,47.689999,670.130005,67bu191,,
3474,47.919998,670.549988,12mu7484,,
3475,48,670.640015,48do0252,,
3476,48.48,670.679993,40bu0550,,
3477,48.5,671.179993,83ro5745,,
3478,48.650002,671.150024,67da4690,,
3479,49.189999,671.76001,95go4742,,
3480,47.810001,670.72998,68oo6699,,
3481,47.98,670.559998,49ra1086,,
3482,48.09,671.409973,31ma9777,,
3483,49.060001,672.960022,80ro9055,,
3484,49.200001,671.799988,24noe1048,,
3485,47.82,670.390015,67soe7905,,
3486,48.41,671.200012,59no765,,
3487,49.130001,671.369995,28boe0836,,
3488,49.27,672.090027,47ru8851,,
3489,48.080002,670.380005,6wu9161,,
3490,48.099998,670.289978,94roe9435,,
3491,49.240002,671.440002,09na1080,,
3492,48.450001,670.900024,36ru2548,,
3493,49.439999,671.570007,48so166,,
3494,49.169998,671.609985,31moe6199,,
3495,48.490002,671.190002,chungbuk14go7452,,
3496,48.889999,671.299988,jeonnam81ba1989,,
3497,48.740002,671.26001,07ho3642,,
3498,49.110001,672.460022,02no9842,,
3499,48.32,670.679993,gyeonggi86ba4520,,
3500,48.02,670.47998,18no4319,,
3501,48.860001,671.409973,gwangju85sa1431,,
3502,47.66,670.340027,sa,,
3503,49.400002,671.809998,7hoe2494,,
3504,49.459999,672.22998,46aoe7626,,
3505,48.119999,670.890015,83ba1701,,
3506,47.5,669.890015,49bo0169,,
3507,49.360001,672.140015,80no1628,,
3508,48.509998,671.150024,36ba7153,,
3509,47.939999,670.809998,gyeonggi94ba3410,,
3510,47.57,669.830017,26mo802,,
3511,48.48,670.51001,27so7994,,
3512,49.049999,671.619995,82ra9634,,
3513,47.830002,669.799988,jeonbuk82sa4819,,
3514,49.619999,671.630005,62oo1247,,
3515,48.91,671.51001,jeonnam86ba1557,,
3516,47.650002,670.719971,seoul69ha056,,
3517,48.060001,671.090027,05moe1724,,
3518,47.810001,670.929993,28goe4775,,
3519,48.619999,670.98999,90do5401,,
3520,48.119999,670.47998,06ro0906,,
3521,48.029999,670.830017,8aa4103,,
3522,49.470001,671.719971,20gu4101,,
3523,48.779999,671.039978,54mo0545,,
3524,47.860001,670.150024,68ha2032,,
3525,48.110001,670.710022,24joe7279,,
3526,47.650002,669.919983,14ma3575,,
3527,48.77,672.22998,90ga9796,,
3528,49.369999,671.900024,31ru5141,,
3529,48.16,670.659973,55jo2380,,
3530,47.57,670.140015,83gu4331,,
3531,47.549999,669.909973,53ra7821,,
3532,48.790001,670.98999,24su8782,,
3533,48.23,671.51001,07ra9857,,
3534,48.790001,671.429993,ulsan81sa2073,,
3535,47.57,669.969971,12ho5652,,
3536,49.18,671.549988,84oo3822,,
3537,48.259998,670.719971,gyeonggi82ba827,,
3538,47.66,670.23999,31ga5314,,
3539,47.66,669.929993,63so6680,,
3540,48.650002,671.150024,78ga9165,,
3541,48.919998,671.539978,38nu641,,
3542,48.52,670.75,7doe1576,,
3543,48.049999,670.409973,gyeonggi89ba1464,,
3544,47.889999,670.47998,jeonnam88ba7934,,
3545,47.919998,670.01001,62wu551,,
3546,48.860001,671.210022,38oo1214,,
3547,47.43,669.799988,93roe6818,,
3548,48.290001,670.460022,31do7073,,
3549,49.299999,671.75,27bu6057,,
3550,47.950001,670.859985,36ga4244,,
3551,48.880001,671.070007,23jo8524,,
3552,48.27,670.539978,chungbuk86aa2037,,
3553,48.349998,671.22998,oo,,
3554,48.310001,670.559998,83bu973,,
3555,49.23,671.669983,89ru5878,,
3556,48.5,671.609985,99aa426,,
3557,48.27,670.52002,67ma318,,
3558,47.830002,670.200012,seoul80ja358,,
3559,49.700001,672.080017,daegu90aa5217,,
3560,48.59,670.880005,71bu126,,
3561,48.650002,671.609985,54ho9229,,
3562,47.98,670.619995,jeonbuk82sa4177,,
3563,47.91,670.219971,gyeonggi82ba8046,,
3564,49.18,672.590027,95ro2809,,
3565,47.689999,669.940002,65mo9688,,
3566,47.759998,670.75,03goe0660,,
3567,48.259998,670.369995,95bo1396,,
3568,47.869999,670.099976,gangwon82ja1010,,
3569,47.560001,670.450012,ga7678,,
3570,48.060001,670.340027,64go1164,,
3571,48.490002,671.780029,03du1780,,
3572,49.529999,672.150024,jeonnam80aa1300,,
3573,47.5,669.929993,incheon99aa9321,,
3574,47.52,669.809998,23jo5087,,
3575,47.43,669.77002,23ha8986,,
3576,48.360001,671.659973,10nu0653,,
3577,48.799999,671.119995,23do0809,,
3578,47.849998,670.200012,53nu8914,,
3579,48.75,670.98999,14bo9679,,
3580,49.349998,672.400024,aoe7894,,
3581,48.360001,670.580017,24soe8382,,
3582,49.240002,671.349976,27mu6725,,
3583,47.650002,670.440002,37na0768,,
3584,48.450001,671.280029,08su6352,,
3585,48.189999,670.849976,95boe9687,,
3586,48.720001,671.039978,82roe1027,,
3587,47.759998,669.909973,03so9159,,
3588,48.830002,672.51001,chungbuk06go2555,,
3589,48.169998,670.900024,91joe3735,,
3590,48.369999,670.700012,59ru3891,,
3591,47.880001,670.940002,aoe,,
3592,49.279999,671.659973,51joe242,,
3593,48.080002,670.5,jeonnam71ja2609,,
3594,48.66,670.900024,65boe4539,,
3595,48.380001,670.719971,gyeonggi92ba6407,,
3596,49.07,672.059998,26ha5103,,
3597,47.639999,669.929993,gwangju99sa9538,,
3598,49.5,671.77002,86jo6475,,
3599,47.950001,670.440002,incheon82ba3411,,
3600,47.860001,670.580017,42ru3355,,
3601,49.259998,671.469971,23roe7652,,
3602,49.110001,671.580017,jeonnam80ba2837,,
3603,48.779999,671.070007,gyeongbuk81aa2104,,
3604,48.52,670.780029,09su8732,,
3605,47.490002,669.97998,63boe5230,,
3606,48.779999,670.960022,chungbuk80ba1140,,
3607,49.07,671.789978,17wu8035,,
3608,48.009998,670.659973,12ba1246,,
3609,48.970001,671.710022,06ga416,,
3610,49.169998,671.960022,10su479,,
3611,49.32,672.039978,75goe3841,,
3612,47.950001,670.450012,37da1336,,
3613,48.049999,670.400024,chungbuk14go6594,,
3614,49.220001,671.940002,chungbuk98ba6971,,
3615,48.790001,671.140015,48soe153,,
3616,48.599998,671.429993,ma2684,,
3617,47.66,670.190002,4ba2965,,
3618,46.669998,670.25,chungbuk98ba5384,,
3619,48.009998,670.919983,32aa5615,,
3620,47.779999,670.049988,14roe6839,,
3621,48.450001,670.799988,su3291,,
3622,48.119999,670.559998,10ha440,,
3623,48.630001,671.880005,seoul48nu263,,
3624,48.150002,670.869995,27do1272,,
3625,48.799999,671.429993,18go346,,
3626,49.41,673.099976,busan90na1202,,
3627,49.400002,671.909973,38mu5567,,
3628,48.150002,670.659973,53gu3311,,
3629,47.790001,670.26001,54do0796,,
3630,48.139999,670.390015,50do8192,,
3631,47.540001,670.119995,61boe6503,,
3632,48.450001,671.309998,06ma9516,,
3633,48.02,670.780029,98ru6059,,
3634,48.32,671.049988,87ra8681,,
3635,47.849998,670.419983,seoul08ja933,,
3636,47.529999,669.940002,62ru8308,,
3637,48.450001,670.590027,41mo2102,,
3638,48.509998,671.289978,chungbuk06go5139,,
3639,49.470001,672.159973,gyeonggi91aa7378,,
3640,49.029999,671.429993,69ra3419,,
3641,47.860001,670.049988,15ro3779,,
3642,49.049999,671.530029,24ju5256,,
3643,48.93,671.400024,gangwon88sa2391,,
3644,47.82,670.549988,18bu8904,,
3645,49.110001,671.5,23moe6279,,
3646,47.720001,669.619995,chungnam74aa591,,
3647,48.259998,670.320007,62na5197,,
3648,47.650002,670.98999,58su6350,,
3649,47.599998,669.919983,92no4287,,
3650,49.279999,671.51001,doe,,
3651,49.07,671.210022,24do5817,,
3652,48.889999,671.640015,23ga0893,,
3653,48.389999,670.72998,chungbuk90aa6080,,
3654,49.060001,671.419983,incheon85ba2794,,
3655,47.59,669.789978,63ha202,,
3656,47.59,669.599976,13na6563,,
3657,49.16,672.840027,44gu3797,,
3658,49.110001,671.349976,49ju0622,,
3659,48,670.359985,48doe3614,,
3660,48.389999,670.789978,93soe3286,,
3661,47.630001,670.109985,38wu1968,,
3662,47.669998,670.150024,gyeonggi94aa2746,,
3663,47.68,671.070007,03ra5798,,
3664,47.849998,670.059998,14ru6314,,
3665,49.209999,671.650024,09oo5936,,
3666,47.860001,671.359985,80du9801,,
3667,48.709999,671.369995,38hoe6052,,
3668,47.540001,669.950012,83da2171,,
3669,47.529999,670.369995,17do2619,,
3670,48.09,670.440002,03bo5024,,
3671,47.970001,670.409973,51gu445,,
3672,48.75,671.330017,41mu4626,,
3673,49.189999,671.75,94wu6317,,
3674,48.889999,671.460022,91mo9453,,
3675,47.66,670,6noe2199,,
3676,47.779999,670.659973,70soe8909,,
3677,49.490002,671.780029,26na3641,,
3678,49.349998,671.700012,gyeonggi85ja5036,,
3679,48.189999,670.590027,31aoe1523,,
3680,48.439999,671.23999,chungbuk90aa6081,,
3681,48.189999,670.460022,ro2138,,
3682,47.689999,669.849976,23aoe1375,,
3683,48.470001,670.72998,82mu7597,,
3684,47.880001,669.840027,chungbuk85aa2166,,
3685,47.740002,671.369995,50ro3089,,
3686,47.419998,669.890015,81boe1117,,
3687,47.639999,670.330017,58no7010,,
3688,47.43,669.849976,19ma8233,,
3689,47.560001,669.98999,busan98ba6875,,
3690,47.970001,670.219971,03wu0422,,
3691,49.139999,671.369995,2doe0962,,
3692,48.110001,670.52002,97goe1513,,
3693,48.27,671.070007,15bo7265,,
3694,47.869999,669.799988,46du1317,,
3695,47.68,670.440002,45ra2752,,
3696,49.279999,671.969971,49go9615,,
3697,48.23,670.580017,45su3274,,
3699,49.540001,671.719971,12wu3564,,
3700,47.549999,670.409973,13boe4034,,
3701,48.330002,671,49ru5016,,
3702,49.299999,671.679993,24oo819,,
3703,49.490002,671.669983,gyeonggi86ja1958,,
3704,48.889999,671.590027,31boe7207,,
3705,47.52,670.169983,gangwon06go6776,,
3706,47.970001,669.98999,gyeonggi70ba7482,,
3707,47.540001,670.450012,31doe6674,,
3708,48.869999,671.950012,42goe3065,,
3709,48.470001,671.599976,85no7741,,
3710,48.080002,671.049988,451094,,
3711,48.290001,670.570007,gyeonggi94sa5111,,
3712,48.470001,670.76001,gyeongnam80sa8497,,
3713,48.25,670.650024,32gu0396,,
3714,47.610001,669.690002,busan95aa3930,,
3715,47.939999,670.809998,68roe7310,,
3716,47.98,671.039978,36ma8784young,,
3717,48.07,670.23999,89no8218,,
3718,47.66,670.570007,69soe8577,,
3719,48.849998,671.840027,39boe5224,,
3720,47.77,670.299988,busan90aa5307,,
3721,48.34,671.030029,30goe5968,,
3722,47.869999,670.359985,gyeonggi91ba2564,,
3723,49.139999,671.599976,38ha659,,
3724,49.200001,671.700012,26wu417,,
3725,49.240002,671.820007,gangwon81ja1084,,
3726,48.389999,671.76001,du,,
3727,47.889999,670.640015,52boe055,,
3728,48.040001,671.419983,busan81na5656,,
3729,48.130001,670.940002,84goe9251,,
3730,48.18,670.590027,47noe6931,,
3731,48.950001,671.080017,72moe5459,,
3732,47.82,670.159973,chungnam84aa1287,,
3733,48.869999,671.349976,84du7370,,
3734,49.150002,671.72998,67roe3105,,
3735,49.419998,671.890015,58oo807,,
3736,48.810001,670.929993,gangwon80ba9213,,
3737,47.709999,669.919983,26go1780,,
3738,48.150002,670.940002,daejeon85sa4528,,
3739,47.970001,670.549988,24na911,,
3740,48.84,671.640015,03soe3845,,
3741,48.02,670.650024,1na1234,,
3742,49.400002,672.650024,49ma8361,,
3743,49.279999,671.539978,39ma955,,
3744,47.75,669.919983,97da7532,,
3745,49.349998,671.869995,49jo132,,
3746,48.130001,670.75,15no4246,,
3747,47.529999,669.919983,gyeonggi89ba4846,,
3748,48.16,670.390015,gangwon81ja2125,,
3749,47.73,669.859985,seoul83sa7219,,
3750,48.450001,670.75,33joe564,,
3751,49.48,671.849976,86goe8548,,
3752,48.599998,671.780029,busan95aa4534,,
3753,49,671.679993,58moe0945,,
3754,48.139999,670.700012,6ra1997,,
3755,48.330002,670.890015,56ro4947,,
3756,47.630001,669.969971,gyeongnam99sa2616,,
3757,47.869999,670,jeonnam87ba3960,,
3758,48.09,670.299988,7doe1901,,
3759,48.25,670.77002,85no989,,
3760,48.16,670.690002,88roe1803,,
3761,47.389999,669.690002,61su4509,,
3762,48.389999,670.869995,incheon86aa674,,
3763,48.990002,671.47998,seoul80ja3618,,
3764,48.860001,670.840027,doe8313,,
3765,48.25,670.609985,60soe9359,,
3766,47.75,670.26001,16joe7087,,
3767,47.630001,670.109985,47du4993,,
3768,48.669998,671.039978,daegu81aa6854,,
3769,47.919998,670.52002,gyeongnam99ba3532,,
3770,48.990002,671.320007,11young,,
3771,48.009998,670.340027,27ga9207,,
3772,48.23,670.51001,99ba7044,,
3773,48.93,671.570007,24bo3505,,
3774,48.34,671.190002,06ha3052,,
3775,49.150002,671.630005,67ju0432,,
3776,48.32,670.659973,64doe7184,,
3777,47.849998,671.109985,36da8452,,
3778,48.240002,670.960022,32wu5615,,
3779,48.419998,671.26001,23ba1268,,
3780,49.209999,671.409973,chungbuk99ba6175,,
3781,48.91,671.559998,sejong86ba2875,,
3782,48.580002,671.400024,95soe6610,,
3783,48.400002,670.47998,68noe0745,,
3784,48.560001,671.049988,69jo9297,,
3785,49.029999,671.320007,16go150,,
3786,47.450001,669.690002,84wu414,,
3787,47.639999,669.640015,gyeongbuk81aa7310,,
3788,47.669998,670.789978,56ba4717,,
3789,48.34,672.429993,30doe5767,,
3790,48.110001,670.47998,gyeonggi91aa9288,,
3791,49.049999,671.51001,65soe4347,,
3792,47.740002,670.400024,busan90ba4678,,
3793,48.849998,671.330017,16ha116,,
3794,48.43,670.780029,49ju179,,
3795,48.889999,671.47998,82ja1617,,
3796,49.080002,671.369995,08go0656,,
3797,48.279999,670.830017,54so5380,,
3798,48.25,670.659973,92mu2497,,
3799,48.950001,671.169983,54do9804,,
3800,48.68,671.47998,gyeonggi94aa1324,,
3801,49.130001,671.559998,gyeonggi86sa1956,,
3802,49.27,671.679993,18so1409,,
3803,49.18,671.530029,89su7167,,
3804,49.380001,671.48999,15gu8693,,
3805,47.869999,669.840027,jeonnam98ba6892,,
3806,49.07,671.390015,29su1859,,
3807,48.900002,671.72998,51no7468,,
3808,48.82,671.340027,93ra4408,,
3809,48.98,671.380005,92ro8381,,
3810,47.439999,669.820007,20doe9578,,
3811,48.66,671.090027,81so9981,,
3812,47.389999,669.669983,47mu5613,,
3813,47.810001,670.380005,34ju5075,,
3814,47.77,670.450012,busan90ba2746,,
3815,47.419998,670.98999,66ro6976,,
3816,47.82,670.640015,85bo5987,,
3817,49.279999,672.559998,33nu9114,,
3818,49.400002,671.669983,85roe4246,,
3819,47.860001,670.450012,13moe7874,,
3820,48.490002,670.72998,16wu2034,,
3821,47.830002,669.97998,95do248,,
3822,48.869999,671.070007,82ma461,,
3823,47.810001,669.849976,busan99sa1303,,
3824,47.889999,670.460022,09no709,,
3825,48.310001,671.530029,96sa3212,,
3826,48.869999,671.590027,19wu8640,,
3827,48.52,671.059998,38mo1549,,
3828,48.040001,670.450012,18do120,,
3829,47.709999,670.119995,46ro2121,,
3830,49.16,671.429993,12du6518,,
3831,48.66,672.309998,06wu5152,,
3832,48.880001,671.450012,jeonnam78ba251,,
3833,48.900002,671.349976,71ha5600,,
3834,49.060001,671.799988,78so6772,,
3835,47.93,670.98999,129ba1059,,
3836,49.259998,671.710022,83sa4171,,
3837,48.009998,671,jeonbuk84sa8358,,
3838,48.5,671.119995,gyeonggi95ja3143,,
3839,48.68,671.450012,seoul98ba3413,,
3840,48.959999,671.590027,08bo1284,,
3841,49.389999,671.890015,busan95aa9648,,
3842,48.310001,670.77002,busan93aa8005,,
3843,48.790001,671.159973,41soe9631,,
3844,49.279999,671.799988,chungnam80ba1434,,
3845,47.990002,670.340027,chungbuk14go7593,,
3846,48.48,672.219971,roe,,
3847,49.799999,672.52002,53goe1742,,
3848,49.02,671.22998,64so836,,
3849,48.32,670.73999,28mo585,,
3850,47.43,669.719971,27bo7684,,
3851,49.48,671.840027,36su9496,,
3852,48.82,671.190002,56ro212,,
3853,48.119999,670.830017,64du9017,,
3854,47.950001,671.429993,gwangju86ba9334,,
3855,49.23,672.059998,47no817,,
3856,49.009998,670.789978,chungnam83ba3012,,
3857,48.900002,671.349976,73do2802,,
3858,48,670.409973,38nu7219,,
3859,47.73,670.22998,74oo1934,,
3860,47.529999,669.890015,incheon85ba2817,,
3861,48.82,672.400024,31doe1229,,
3862,48.470001,670.809998,23jo2508,,
3863,48.040001,671.130005,34ma8546,,
3864,48.16,670.51001,5nu0138,,
3865,47.349998,670.080017,53mu417,,
3866,49.400002,672.01001,48aoe1609,,
3867,48.529999,670.73999,85ga3466,,
3868,48.549999,671.219971,2ha8051,,
3869,48.59,671.059998,74noe4810,,
3870,49.169998,671.880005,sejong86ba1707,,
3871,47.740002,670.080017,46na0916,,
3872,47.900002,670.330017,74ro6272,,
3873,48.77,671.690002,31no7043,,
3874,47.810001,671.130005,29noe8180,,
3875,47.98,670.72998,71ba8760,,
3876,48.970001,671.440002,85aoe2373,,
3877,48.689999,674.450012,30doe7219,,
3878,47.630001,670.460022,gyeonggi89ja2822,,
3879,47.68,670.23999,93ru7737,,
3880,47.889999,671.309998,03so6253,,
3881,48.43,670.789978,47ho1075,,
3882,48.77,671.299988,12ho1508,,
3883,48.41,670.650024,gyeongnam81sa1578,,
3884,48.09,670.380005,jeonnam80ba9700,,
3885,48.049999,672,daejeon95306,,
3886,47.779999,670.119995,gwangju73sa1059,,
3887,49.080002,671.809998,21oo4548,,
3888,48.380001,670.809998,6ma5765,,
3889,49.509998,671.679993,28jo3150,,
3890,49.099998,671.48999,ulsan99ba1426,,
3891,48.799999,671.330017,09gu250,,
3892,48.650002,671.469971,25moe5102,,
3893,48.07,670.75,33ma7510,,
3894,47.990002,670.429993,38bu1244,,
3895,49.119999,671.679993,921sa1180,,
3896,48.540001,670.820007,48ru717,,
3897,48.73,671.299988,41ju3858,,
3898,48.650002,670.780029,74ju6048,,
3899,47.689999,669.859985,chungbuk82aa1564,,
3900,47.490002,669.859985,jeonnam70ja2489,,
3901,48.860001,672.150024,84ga8149,,
3902,48.130001,670.51001,daejeon87aa5759,,
3903,48.16,670.719971,38ru9869,,
3904,49.27,671.640015,gyeonggi76aa8845,,
3905,49.450001,671.869995,81nu9931,,
3906,48.330002,670.780029,32jo1389,,
3907,49.389999,671.619995,gangwon87ba1040,,
3908,48.349998,670.75,jeonnam87ba3013,,
3909,48.52,670.820007,gyeonggi91aa6622,,
3910,47.549999,670.109985,82bu995,,
3911,49.450001,672.070007,80mu9518,,
3912,48.939999,671.130005,62su7304,,
3913,49.18,671.340027,jeonbuk86sa7611,,
3914,49.380001,671.840027,28gu4036,,
3915,48.240002,670.789978,jeonbuk92sa2069,,
3916,47.84,670,63ru3463,,
3917,48.459999,671.169983,14joe9642,,
3918,48.23,670.809998,57noe8897,,
3919,48.049999,670.460022,5ju6031,,
3920,48.439999,670.789978,95moe663,,
3921,47.630001,670.380005,chungbuk84ja1298,,
3922,48.82,671.130005,27bu6407,,
3923,48.119999,670.539978,95gu6063,,
3924,47.849998,670.090027,95aoe4960,,
3925,48.09,670.98999,94mo193,,
3926,49.130001,671.98999,41moe5736,,
3927,49.59,672.23999,daegu81aa5322,,
3928,48.970001,671.090027,49mu9457,,
3929,48.560001,670.929993,09joe0198,,
3930,47.650002,670.049988,14roe2354,,
3931,49.029999,671.72998,95ma8697,,
3932,48.439999,670.690002,85roe4154,,
3933,49.139999,672.159973,chungbuk90aa3818,,
3934,48.950001,671.200012,56ma137,,
3935,48.939999,671.219971,81so5817,,
3936,47.709999,670.109985,gyeongbuk86ba9779,,
3937,48.48,671.679993,09noe4317,,
3938,48.810001,670.849976,gyeongnam81aa5381,,
3939,47.740002,670.02002,11na7980,,
3940,49.040001,672.780029,34da210,,
3941,47.560001,670.73999,05moe8995,,
3942,48.110001,670.299988,25bo6452,,
3943,47.540001,669.659973,27ha5293,,
3944,49.41,671.820007,chungbuk82aa3580,,
3945,47.990002,669.929993,69so181,,
3946,48.82,671.460022,27mu8560,,
3947,48.290001,670.840027,57joe3077,,
3948,49,671.530029,68goe5504,,
3949,49.360001,671.909973,73ma2084,,
3950,47.709999,670.320007,90ru9278,,
3951,48.959999,672.650024,60wu1916,,
3952,47.900002,670.349976,12su7517,,
3953,48.939999,671.380005,seoul82ba4060,,
3954,47.639999,670.469971,38ha5006,,
3955,47.799999,670.080017,gyeonggi95ja9475,,
3956,48.07,670.570007,59roe4716,,
3957,49.18,672.02002,18oo3750,,
3958,48.27,670.98999,34gu723,,
3959,49.509998,671.809998,95boe4230,,
3960,47.650002,669.919983,29ju1421,,
3961,47.84,670.919983,08nu5481,,
3962,48.299999,670.919983,40mo5610,,
3963,48.310001,670.650024,gyeonggi92ba4359,,
3964,48.77,671.630005,69su5252,,
3965,49.310001,671.909973,10ma7276,,
3966,47.5,669.880005,70no9056,,
3967,49.459999,672.140015,86ba2424,,
3968,49.07,671.609985,11ho6623,,
3969,49.169998,671.75,37ba1107,,
3970,47.5,670.080017,31mo3146,,
3971,48.029999,670.349976,3su9259,,
3972,48.919998,671.47998,80soe1856,,
3973,48.220001,670.76001,24mu488,,
3974,49.119999,674.809998,55noe3508,,
3975,48.529999,671.22998,38so3151,,
3976,48.919998,672.190002,59ro9107,,
3977,49.220001,671.900024,2ha5707,,
3978,48.400002,670.799988,busan98sa6628,,
3979,49.049999,671.309998,gyeongbuk99aa2711,,
3980,49.450001,672.01001,21jo5022,,
3981,47.880001,670.429993,43noe0470,,
3982,47.91,670.109985,chungnam85aa1054,,
3983,47.73,670.340027,seoul86ja1255,,
3984,47.540001,669.890015,91bo3724,,
3985,49.380001,671.559998,2gu2151,,
3986,47.740002,670,10do3935,,
3987,48.98,671.780029,57no0567,,
3988,47.700001,670.169983,90roe8538,,
3989,48.43,670.51001,85joe423,,
3990,48.02,670.76001,12jo0730,,
3991,48.959999,671.340027,gyeonggi94ba7685,,
3992,47.720001,670.880005,gyeonggi85sa5737,,
3993,48.939999,671.76001,busan90ba4725,,
3994,48.91,671.840027,gwangju90ba2862,,
3995,47.700001,670.169983,41go6021,,
3996,48.59,671.179993,daegu80ba1366,,
3997,48.889999,672.369995,incheon35moe4355,,
3998,48.880001,671.289978,83noe7195,,
3999,49.509998,672.22998,81moe1050,,
4000,47.720001,670.159973,53ma7423,,
4001,48.799999,671.26001,33gu8557,,
4002,48.880001,671.390015,67ru172,,
4003,47.73,670.25,83joe7479,,
4004,48.709999,671.460022,80ba6716,,
4005,47.400002,669.76001,19go497,,
4006,47.73,670.340027,63gu2368,,
4007,48.689999,671.289978,04roe3473,,
4008,48.400002,670.5,22moe8650,,
4009,48.080002,670.289978,seoul82ba5961,,
4010,49.34,671.549988,seoul88aa1217,,
4011,47.540001,669.840027,20da9397,,
4012,47.77,669.789978,67jo0559,,
4013,49.32,671.419983,36gu0955,,
4014,47.77,670.169983,80su5181,,
